COUNTRY,STATE,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH
U.S.A.,California,108.80,2687.36,OFFICE,CHAIR,1996,2,May
U.S.A.,California,641.92,852.72,OFFICE,CHAIR,1996,2,Jun
U.S.A.,California,533.12,1736.72,OFFICE,CHAIR,1996,3,Jul
U.S.A.,California,174.08,1135.60,OFFICE,CHAIR,1996,3,Aug
U.S.A.,California,1176.40,338.64,OFFICE,CHAIR,1996,3,Sep
U.S.A.,California,1319.20,2385.44,OFFICE,CHAIR,1996,4,Oct
U.S.A.,California,718.08,2027.76,OFFICE,CHAIR,1996,4,Nov
U.S.A.,California,2501.04,138.72,OFFICE,CHAIR,1996,4,Dec
U.S.A.,California,569.84,1508.24,OFFICE,DESK,1996,1,Jan
U.S.A.,California,2615.28,43.52,OFFICE,DESK,1996,1,Feb
U.S.A.,California,368.56,1195.44,OFFICE,DESK,1996,1,Mar
U.S.A.,California,1100.24,2291.60,OFFICE,DESK,1996,2,Apr
U.S.A.,California,935.68,340.00,OFFICE,DESK,1996,2,May
U.S.A.,California,155.04,636.48,OFFICE,DESK,1996,2,Jun
U.S.A.,California,2732.24,650.08,OFFICE,DESK,1996,3,Jul
U.S.A.,California,1274.32,2306.56,OFFICE,DESK,1996,3,Aug
U.S.A.,California,769.76,2484.72,OFFICE,DESK,1996,3,Sep
U.S.A.,California,962.88,1611.60,OFFICE,DESK,1996,4,Oct
U.S.A.,California,170.00,443.36,OFFICE,DESK,1996,4,Nov
U.S.A.,California,248.88,1812.88,OFFICE,DESK,1996,4,Dec
U.S.A.,California,511.36,2360.96,FURNITURE,SOFA,1996,1,Jan
U.S.A.,California,2025.04,1976.08,FURNITURE,SOFA,1996,1,Feb
U.S.A.,California,1203.60,1173.68,FURNITURE,SOFA,1996,1,Mar
U.S.A.,California,387.60,398.48,FURNITURE,SOFA,1996,2,Apr
U.S.A.,California,1879.52,2380.00,FURNITURE,SOFA,1996,2,May
U.S.A.,California,1546.32,2079.44,FURNITURE,SOFA,1996,2,Jun
U.S.A.,California,548.08,149.60,FURNITURE,SOFA,1996,3,Jul
U.S.A.,California,157.76,2709.12,FURNITURE,SOFA,1996,3,Aug
U.S.A.,California,333.20,2362.32,FURNITURE,SOFA,1996,3,Sep
U.S.A.,California,2457.52,1041.76,FURNITURE,SOFA,1996,4,Oct
U.S.A.,California,753.44,816.00,FURNITURE,SOFA,1996,4,Nov
U.S.A.,California,1576.24,1500.08,FURNITURE,SOFA,1996,4,Dec
U.S.A.,California,564.40,1074.40,FURNITURE,BED,1996,1,Jan
U.S.A.,California,1811.52,1600.72,FURNITURE,BED,1996,1,Feb
U.S.A.,California,1326.00,1468.80,FURNITURE,BED,1996,1,Mar
U.S.A.,California,442.00,722.16,FURNITURE,BED,1996,2,Apr
U.S.A.,California,1648.32,2739.04,FURNITURE,BED,1996,2,May
U.S.A.,California,356.32,82.96,FURNITURE,BED,1996,2,Jun
U.S.A.,California,2336.48,1746.24,FURNITURE,BED,1996,3,Jul
U.S.A.,California,2227.68,2030.48,FURNITURE,BED,1996,3,Aug
U.S.A.,California,2059.04,1841.44,FURNITURE,BED,1996,3,Sep
U.S.A.,California,1954.32,522.24,FURNITURE,BED,1996,4,Oct
U.S.A.,California,454.24,236.64,FURNITURE,BED,1996,4,Nov
U.S.A.,California,1841.44,1054.00,FURNITURE,BED,1996,4,Dec
U.S.A.,California,1003.68,146.88,OFFICE,CHAIR,1996,1,Jan
U.S.A.,California,1768.00,1513.68,OFFICE,CHAIR,1996,1,Feb
U.S.A.,California,1350.48,1366.80,OFFICE,CHAIR,1996,1,Mar
U.S.A.,California,1850.96,646.00,OFFICE,CHAIR,1996,2,Apr
U.S.A.,California,386.24,862.24,OFFICE,CHAIR,1996,2,May
U.S.A.,California,2479.28,954.72,OFFICE,CHAIR,1996,2,Jun
U.S.A.,California,1913.52,1278.40,OFFICE,CHAIR,1996,3,Jul
U.S.A.,California,2192.32,1485.12,OFFICE,CHAIR,1996,3,Aug
U.S.A.,California,2234.48,2148.80,OFFICE,CHAIR,1996,3,Sep
U.S.A.,California,689.52,829.60,OFFICE,CHAIR,1996,4,Oct
U.S.A.,California,2343.28,1200.88,OFFICE,CHAIR,1996,4,Nov
U.S.A.,California,918.00,2758.08,OFFICE,CHAIR,1996,4,Dec
U.S.A.,California,582.08,2030.48,OFFICE,DESK,1996,1,Jan
U.S.A.,California,2015.52,1657.84,OFFICE,DESK,1996,1,Feb
U.S.A.,California,1011.84,337.28,OFFICE,DESK,1996,1,Mar
U.S.A.,California,2278.00,375.36,OFFICE,DESK,1996,2,Apr
U.S.A.,California,413.44,1345.04,OFFICE,DESK,1996,2,May
U.S.A.,California,1418.48,2608.48,OFFICE,DESK,1996,2,Jun
U.S.A.,California,2473.84,2035.92,OFFICE,DESK,1996,3,Jul
U.S.A.,California,131.92,2099.84,OFFICE,DESK,1996,3,Aug
U.S.A.,California,1816.96,2779.84,OFFICE,DESK,1996,3,Sep
U.S.A.,California,2094.40,1962.48,OFFICE,DESK,1996,4,Oct
U.S.A.,California,46.24,2109.36,OFFICE,DESK,1996,4,Nov
U.S.A.,California,2454.80,1640.16,OFFICE,DESK,1996,4,Dec
U.S.A.,California,1666.00,481.44,FURNITURE,SOFA,1996,1,Jan
U.S.A.,California,1474.24,979.20,FURNITURE,SOFA,1996,1,Feb
U.S.A.,California,1766.64,2245.36,FURNITURE,SOFA,1996,1,Mar
U.S.A.,California,1788.40,1770.72,FURNITURE,SOFA,1996,2,Apr
U.S.A.,California,1557.20,2288.88,FURNITURE,SOFA,1996,2,May
U.S.A.,California,2182.80,2687.36,FURNITURE,SOFA,1996,2,Jun
U.S.A.,California,697.68,1589.84,FURNITURE,SOFA,1996,3,Jul
U.S.A.,California,496.40,1905.36,FURNITURE,SOFA,1996,3,Aug
U.S.A.,California,2582.64,2902.24,FURNITURE,SOFA,1996,3,Sep
U.S.A.,California,286.96,1141.04,FURNITURE,SOFA,1996,4,Oct
U.S.A.,California,2460.24,2732.24,FURNITURE,SOFA,1996,4,Nov
U.S.A.,California,1725.84,1748.96,FURNITURE,SOFA,1996,4,Dec
U.S.A.,California,106.08,1491.92,FURNITURE,BED,1996,1,Jan
U.S.A.,California,2343.28,762.96,FURNITURE,BED,1996,1,Feb
U.S.A.,California,863.60,508.64,FURNITURE,BED,1996,1,Mar
U.S.A.,California,734.40,277.44,FURNITURE,BED,1996,2,Apr
U.S.A.,California,330.48,700.40,FURNITURE,BED,1996,2,May
U.S.A.,California,138.72,1714.96,FURNITURE,BED,1996,2,Jun
U.S.A.,California,2095.76,1521.84,FURNITURE,BED,1996,3,Jul
U.S.A.,California,2639.76,1433.44,FURNITURE,BED,1996,3,Aug
U.S.A.,California,1568.08,1700.00,FURNITURE,BED,1996,3,Sep
U.S.A.,California,1292.00,36.72,FURNITURE,BED,1996,4,Oct
U.S.A.,California,2244.00,1204.96,FURNITURE,BED,1996,4,Nov
U.S.A.,California,1535.44,137.36,FURNITURE,BED,1996,4,Dec
U.S.A.,California,1784.32,1860.48,OFFICE,CHAIR,1996,1,Jan
U.S.A.,California,2220.88,1766.64,OFFICE,CHAIR,1996,1,Feb
U.S.A.,California,1939.36,59.84,OFFICE,CHAIR,1996,1,Mar
U.S.A.,California,123.76,2110.72,OFFICE,CHAIR,1996,2,Apr
U.S.A.,California,1183.20,746.64,OFFICE,CHAIR,1996,2,May
U.S.A.,California,2405.84,379.44,OFFICE,CHAIR,1996,2,Jun
U.S.A.,California,2031.84,2462.96,OFFICE,CHAIR,1996,3,Jul
U.S.A.,California,413.44,795.60,OFFICE,CHAIR,1996,3,Aug
U.S.A.,California,1161.44,2437.12,OFFICE,CHAIR,1996,3,Sep
U.S.A.,California,2462.96,2536.40,OFFICE,CHAIR,1996,4,Oct
U.S.A.,California,806.48,2759.44,OFFICE,CHAIR,1996,4,Nov
U.S.A.,California,144.16,2268.48,OFFICE,CHAIR,1996,4,Dec
U.S.A.,California,1399.44,818.72,OFFICE,DESK,1996,1,Jan
U.S.A.,California,2434.40,1957.04,OFFICE,DESK,1996,1,Feb
U.S.A.,California,2607.12,315.52,OFFICE,DESK,1996,1,Mar
U.S.A.,California,1233.52,568.48,OFFICE,DESK,1996,2,Apr
U.S.A.,California,2684.64,888.08,OFFICE,DESK,1996,2,May
U.S.A.,California,1026.80,2173.28,OFFICE,DESK,1996,2,Jun
U.S.A.,California,1262.08,2570.40,OFFICE,DESK,1996,3,Jul
U.S.A.,California,2619.36,1301.52,OFFICE,DESK,1996,3,Aug
U.S.A.,California,1632.00,1283.84,OFFICE,DESK,1996,3,Sep
U.S.A.,California,2261.68,697.68,OFFICE,DESK,1996,4,Oct
U.S.A.,California,65.28,346.80,OFFICE,DESK,1996,4,Nov
U.S.A.,California,436.56,1729.92,OFFICE,DESK,1996,4,Dec
U.S.A.,California,1350.48,975.12,FURNITURE,SOFA,1996,1,Jan
U.S.A.,California,2125.68,909.84,FURNITURE,SOFA,1996,1,Feb
U.S.A.,California,1414.40,918.00,FURNITURE,SOFA,1996,1,Mar
U.S.A.,California,1950.24,1474.24,FURNITURE,SOFA,1996,2,Apr
U.S.A.,California,1074.40,2796.16,FURNITURE,SOFA,1996,2,May
U.S.A.,California,2312.00,2031.84,FURNITURE,SOFA,1996,2,Jun
U.S.A.,California,2397.68,92.48,FURNITURE,SOFA,1996,3,Jul
U.S.A.,California,2177.36,2860.08,FURNITURE,SOFA,1996,3,Aug
U.S.A.,California,1272.96,236.64,FURNITURE,SOFA,1996,3,Sep
U.S.A.,California,2186.88,2362.32,FURNITURE,SOFA,1996,4,Oct
U.S.A.,California,1774.80,2336.48,FURNITURE,SOFA,1996,4,Nov
U.S.A.,California,983.28,1997.84,FURNITURE,SOFA,1996,4,Dec
U.S.A.,California,1519.12,1940.72,FURNITURE,BED,1996,1,Jan
U.S.A.,California,1649.68,2142.00,FURNITURE,BED,1996,1,Feb
U.S.A.,California,2740.40,505.92,FURNITURE,BED,1996,1,Mar
U.S.A.,California,806.48,300.56,FURNITURE,BED,1996,2,Apr
U.S.A.,California,1996.48,137.36,FURNITURE,BED,1996,2,May
U.S.A.,California,478.72,2237.20,FURNITURE,BED,1996,2,Jun
U.S.A.,California,247.52,1995.12,FURNITURE,BED,1996,3,Jul
U.S.A.,California,1400.80,2623.44,FURNITURE,BED,1996,3,Aug
U.S.A.,California,629.68,1192.72,FURNITURE,BED,1996,3,Sep
U.S.A.,California,2003.28,516.80,FURNITURE,BED,1996,4,Oct
U.S.A.,California,912.56,2849.20,FURNITURE,BED,1996,4,Nov
U.S.A.,California,930.24,1056.72,FURNITURE,BED,1996,4,Dec
U.S.A.,California,2581.28,2292.96,OFFICE,CHAIR,1996,1,Jan
U.S.A.,California,2264.40,2511.92,OFFICE,CHAIR,1996,1,Feb
U.S.A.,California,1438.88,1725.84,OFFICE,CHAIR,1996,1,Mar
U.S.A.,California,1648.32,1561.28,OFFICE,CHAIR,1996,2,Apr
U.S.A.,California,1645.60,214.88,OFFICE,CHAIR,1996,2,May
U.S.A.,California,1283.84,2796.16,OFFICE,CHAIR,1996,2,Jun
U.S.A.,California,1652.40,1672.80,OFFICE,CHAIR,1996,3,Jul
U.S.A.,California,1705.44,2229.04,OFFICE,CHAIR,1996,3,Aug
U.S.A.,California,2483.36,1748.96,OFFICE,CHAIR,1996,3,Sep
U.S.A.,California,409.36,1398.08,OFFICE,CHAIR,1996,4,Oct
U.S.A.,California,1543.60,1230.80,OFFICE,CHAIR,1996,4,Nov
U.S.A.,California,2152.88,2312.00,OFFICE,CHAIR,1996,4,Dec
U.S.A.,California,665.04,923.44,OFFICE,DESK,1996,1,Jan
U.S.A.,California,1939.36,1400.80,OFFICE,DESK,1996,1,Feb
U.S.A.,California,718.08,2632.96,OFFICE,DESK,1996,1,Mar
U.S.A.,California,2076.72,1755.76,OFFICE,DESK,1996,2,Apr
U.S.A.,California,281.52,2775.76,OFFICE,DESK,1996,2,May
U.S.A.,California,1090.72,1204.96,OFFICE,DESK,1996,2,Jun
U.S.A.,California,598.40,2250.80,OFFICE,DESK,1996,3,Jul
U.S.A.,California,1840.08,1214.48,OFFICE,DESK,1996,3,Aug
U.S.A.,California,523.60,501.84,OFFICE,DESK,1996,3,Sep
U.S.A.,California,2484.72,1925.76,OFFICE,DESK,1996,4,Oct
U.S.A.,California,1332.80,954.72,OFFICE,DESK,1996,4,Nov
U.S.A.,California,2658.80,1849.60,OFFICE,DESK,1996,4,Dec
U.S.A.,California,1871.36,1442.96,FURNITURE,SOFA,1996,1,Jan
U.S.A.,California,1909.44,183.60,FURNITURE,SOFA,1996,1,Feb
U.S.A.,California,1059.44,2773.04,FURNITURE,SOFA,1996,1,Mar
U.S.A.,California,1706.80,603.84,FURNITURE,SOFA,1996,2,Apr
U.S.A.,California,2365.04,2386.80,FURNITURE,SOFA,1996,2,May
U.S.A.,California,1863.20,2650.64,FURNITURE,SOFA,1996,2,Jun
U.S.A.,California,2360.96,1675.52,FURNITURE,SOFA,1996,3,Jul
U.S.A.,California,127.84,1275.68,FURNITURE,SOFA,1996,3,Aug
U.S.A.,California,2067.20,2241.28,FURNITURE,SOFA,1996,3,Sep
U.S.A.,California,877.20,1192.72,FURNITURE,SOFA,1996,4,Oct
U.S.A.,California,807.84,2329.68,FURNITURE,SOFA,1996,4,Nov
U.S.A.,California,197.20,1158.72,FURNITURE,SOFA,1996,4,Dec
U.S.A.,California,2698.24,667.76,FURNITURE,BED,1996,1,Jan
U.S.A.,California,1769.36,85.68,FURNITURE,BED,1996,1,Feb
U.S.A.,California,2267.12,620.16,FURNITURE,BED,1996,1,Mar
U.S.A.,California,2354.16,1234.88,FURNITURE,BED,1996,2,Apr
U.S.A.,California,806.48,365.84,FURNITURE,BED,1996,2,May
U.S.A.,California,976.48,1365.44,FURNITURE,BED,1996,2,Jun
U.S.A.,California,1312.40,1648.32,FURNITURE,BED,1996,3,Jul
U.S.A.,California,2607.12,548.08,FURNITURE,BED,1996,3,Aug
U.S.A.,California,1939.36,1108.40,FURNITURE,BED,1996,3,Sep
U.S.A.,California,344.08,1633.36,FURNITURE,BED,1996,4,Oct
U.S.A.,California,1694.56,1802.00,FURNITURE,BED,1996,4,Nov
U.S.A.,California,2097.12,2094.40,FURNITURE,BED,1996,4,Dec
U.S.A.,California,2700.96,1827.84,OFFICE,CHAIR,1996,1,Jan
U.S.A.,California,1101.60,2363.68,OFFICE,CHAIR,1996,1,Feb
U.S.A.,California,1655.12,386.24,OFFICE,CHAIR,1996,1,Mar
U.S.A.,California,2052.24,2105.28,OFFICE,CHAIR,1996,2,Apr
U.S.A.,California,282.88,2094.40,OFFICE,CHAIR,1996,2,May
U.S.A.,California,1010.48,2022.32,OFFICE,CHAIR,1996,2,Jun
U.S.A.,California,1275.68,934.32,OFFICE,CHAIR,1996,3,Jul
U.S.A.,California,1228.08,1421.20,OFFICE,CHAIR,1996,3,Aug
U.S.A.,California,662.32,1021.36,OFFICE,CHAIR,1996,3,Sep
U.S.A.,California,621.52,2603.04,OFFICE,CHAIR,1996,4,Oct
U.S.A.,California,190.40,2577.20,OFFICE,CHAIR,1996,4,Nov
U.S.A.,California,1625.20,2541.84,OFFICE,CHAIR,1996,4,Dec
U.S.A.,California,617.44,2188.24,OFFICE,DESK,1996,1,Jan
U.S.A.,California,1131.52,110.16,OFFICE,DESK,1996,1,Feb
U.S.A.,California,2511.92,16.32,OFFICE,DESK,1996,1,Mar
U.S.A.,California,1967.92,850.00,OFFICE,DESK,1996,2,Apr
U.S.A.,California,1064.88,2700.96,OFFICE,DESK,1996,2,May
U.S.A.,California,1282.48,621.52,OFFICE,DESK,1996,2,Jun
U.S.A.,California,905.76,901.68,OFFICE,DESK,1996,3,Jul
U.S.A.,California,1279.76,976.48,OFFICE,DESK,1996,3,Aug
U.S.A.,California,439.28,1406.24,OFFICE,DESK,1996,3,Sep
U.S.A.,California,1146.48,1562.64,OFFICE,DESK,1996,4,Oct
U.S.A.,California,1034.96,624.24,OFFICE,DESK,1996,4,Nov
U.S.A.,California,2588.08,1508.24,OFFICE,DESK,1996,4,Dec
U.S.A.,California,1234.20,865.30,FURNITURE,SOFA,1997,1,Jan
U.S.A.,California,2228.70,710.60,FURNITURE,SOFA,1997,1,Feb
U.S.A.,California,40.80,20.40,FURNITURE,SOFA,1997,1,Mar
U.S.A.,California,2281.40,945.20,FURNITURE,SOFA,1997,2,Apr
U.S.A.,California,938.40,904.40,FURNITURE,SOFA,1997,2,May
U.S.A.,California,3032.80,3036.20,FURNITURE,SOFA,1997,2,Jun
U.S.A.,California,2238.90,2813.50,FURNITURE,SOFA,1997,3,Jul
U.S.A.,California,2852.60,438.60,FURNITURE,SOFA,1997,3,Aug
U.S.A.,California,3148.40,2170.90,FURNITURE,SOFA,1997,3,Sep
U.S.A.,California,1795.20,2709.80,FURNITURE,SOFA,1997,4,Oct
U.S.A.,California,2893.40,78.20,FURNITURE,SOFA,1997,4,Nov
U.S.A.,California,1762.90,2087.60,FURNITURE,SOFA,1997,4,Dec
U.S.A.,California,462.40,1706.80,FURNITURE,BED,1997,1,Jan
U.S.A.,California,2517.70,2947.80,FURNITURE,BED,1997,1,Feb
U.S.A.,California,107.10,3243.60,FURNITURE,BED,1997,1,Mar
U.S.A.,California,3367.70,1754.40,FURNITURE,BED,1997,2,Apr
U.S.A.,California,2517.70,884.00,FURNITURE,BED,1997,2,May
U.S.A.,California,1875.10,3077.00,FURNITURE,BED,1997,2,Jun
U.S.A.,California,2667.30,3107.60,FURNITURE,BED,1997,3,Jul
U.S.A.,California,2293.30,3605.70,FURNITURE,BED,1997,3,Aug
U.S.A.,California,3359.20,1530.00,FURNITURE,BED,1997,3,Sep
U.S.A.,California,807.50,1188.30,FURNITURE,BED,1997,4,Oct
U.S.A.,California,2990.30,2946.10,FURNITURE,BED,1997,4,Nov
U.S.A.,California,1142.40,1922.70,FURNITURE,BED,1997,4,Dec
U.S.A.,California,1363.40,469.20,OFFICE,CHAIR,1997,1,Jan
U.S.A.,California,2689.40,1281.80,OFFICE,CHAIR,1997,1,Feb
U.S.A.,California,1526.60,331.50,OFFICE,CHAIR,1997,1,Mar
U.S.A.,California,1713.60,2854.30,OFFICE,CHAIR,1997,2,Apr
U.S.A.,California,3184.10,2407.20,OFFICE,CHAIR,1997,2,May
U.S.A.,California,1382.10,2361.30,OFFICE,CHAIR,1997,2,Jun
U.S.A.,California,2471.80,758.20,OFFICE,CHAIR,1997,3,Jul
U.S.A.,California,2587.40,1186.60,OFFICE,CHAIR,1997,3,Aug
U.S.A.,California,411.40,2823.70,OFFICE,CHAIR,1997,3,Sep
U.S.A.,California,2230.40,2844.10,OFFICE,CHAIR,1997,4,Oct
U.S.A.,California,2050.20,2385.10,OFFICE,CHAIR,1997,4,Nov
U.S.A.,California,438.60,183.60,OFFICE,CHAIR,1997,4,Dec
U.S.A.,California,1037.00,3039.60,OFFICE,DESK,1997,1,Jan
U.S.A.,California,3230.00,2665.60,OFFICE,DESK,1997,1,Feb
U.S.A.,California,2777.80,3604.00,OFFICE,DESK,1997,1,Mar
U.S.A.,California,557.60,3457.80,OFFICE,DESK,1997,2,Apr
U.S.A.,California,1863.20,2820.30,OFFICE,DESK,1997,2,May
U.S.A.,California,374.00,1531.70,OFFICE,DESK,1997,2,Jun
U.S.A.,California,1599.70,2675.80,OFFICE,DESK,1997,3,Jul
U.S.A.,California,962.20,447.10,OFFICE,DESK,1997,3,Aug
U.S.A.,California,351.90,3486.70,OFFICE,DESK,1997,3,Sep
U.S.A.,California,2689.40,936.70,OFFICE,DESK,1997,4,Oct
U.S.A.,California,1659.20,2184.50,OFFICE,DESK,1997,4,Nov
U.S.A.,California,504.90,1332.80,OFFICE,DESK,1997,4,Dec
U.S.A.,California,2058.70,1700.00,FURNITURE,SOFA,1997,1,Jan
U.S.A.,California,2320.50,1635.40,FURNITURE,SOFA,1997,1,Feb
U.S.A.,California,1188.30,1536.80,FURNITURE,SOFA,1997,1,Mar
U.S.A.,California,1747.60,3197.70,FURNITURE,SOFA,1997,2,Apr
U.S.A.,California,1479.00,1640.50,FURNITURE,SOFA,1997,2,May
U.S.A.,California,266.90,1888.70,FURNITURE,SOFA,1997,2,Jun
U.S.A.,California,2135.20,2890.00,FURNITURE,SOFA,1997,3,Jul
U.S.A.,California,283.90,3493.50,FURNITURE,SOFA,1997,3,Aug
U.S.A.,California,1694.90,561.00,FURNITURE,SOFA,1997,3,Sep
U.S.A.,California,2932.50,2891.70,FURNITURE,SOFA,1997,4,Oct
U.S.A.,California,2519.40,183.60,FURNITURE,SOFA,1997,4,Nov
U.S.A.,California,470.90,129.20,FURNITURE,SOFA,1997,4,Dec
U.S.A.,California,816.00,872.10,FURNITURE,BED,1997,1,Jan
U.S.A.,California,1122.00,3449.30,FURNITURE,BED,1997,1,Feb
U.S.A.,California,674.90,2031.50,FURNITURE,BED,1997,1,Mar
U.S.A.,California,113.90,1630.30,FURNITURE,BED,1997,2,Apr
U.S.A.,California,447.10,2782.90,FURNITURE,BED,1997,2,May
U.S.A.,California,1917.60,3485.00,FURNITURE,BED,1997,2,Jun
U.S.A.,California,1720.40,552.50,FURNITURE,BED,1997,3,Jul
U.S.A.,California,1468.80,5.10,FURNITURE,BED,1997,3,Aug
U.S.A.,California,3151.80,1492.60,FURNITURE,BED,1997,3,Sep
U.S.A.,California,2594.20,1779.90,FURNITURE,BED,1997,4,Oct
U.S.A.,California,3163.70,691.90,FURNITURE,BED,1997,4,Nov
U.S.A.,California,146.20,2215.10,FURNITURE,BED,1997,4,Dec
U.S.A.,California,2041.70,1040.40,OFFICE,CHAIR,1997,1,Jan
U.S.A.,California,2609.50,3264.00,OFFICE,CHAIR,1997,1,Feb
U.S.A.,California,3359.20,3105.90,OFFICE,CHAIR,1997,1,Mar
U.S.A.,California,680.00,3369.40,OFFICE,CHAIR,1997,2,Apr
U.S.A.,California,1509.60,2318.80,OFFICE,CHAIR,1997,2,May
U.S.A.,California,1941.40,1065.90,OFFICE,CHAIR,1997,2,Jun
U.S.A.,California,2147.10,1898.90,OFFICE,CHAIR,1997,3,Jul
U.S.A.,California,1091.40,649.40,OFFICE,CHAIR,1997,3,Aug
U.S.A.,California,49.30,705.50,OFFICE,CHAIR,1997,3,Sep
U.S.A.,California,547.40,1992.40,OFFICE,CHAIR,1997,4,Oct
U.S.A.,California,1732.30,2565.30,OFFICE,CHAIR,1997,4,Nov
U.S.A.,California,1472.20,504.90,OFFICE,CHAIR,1997,4,Dec
U.S.A.,California,3071.90,821.10,OFFICE,DESK,1997,1,Jan
U.S.A.,California,916.30,516.80,OFFICE,DESK,1997,1,Feb
U.S.A.,California,3369.40,2823.70,OFFICE,DESK,1997,1,Mar
U.S.A.,California,1688.10,2227.00,OFFICE,DESK,1997,2,Apr
U.S.A.,California,3114.40,1895.50,OFFICE,DESK,1997,2,May
U.S.A.,California,853.40,1603.10,OFFICE,DESK,1997,2,Jun
U.S.A.,California,2378.30,1744.20,OFFICE,DESK,1997,3,Jul
U.S.A.,California,2473.50,1246.10,OFFICE,DESK,1997,3,Aug
U.S.A.,California,1982.20,321.30,OFFICE,DESK,1997,3,Sep
U.S.A.,California,1089.70,384.20,OFFICE,DESK,1997,4,Oct
U.S.A.,California,1105.00,2949.50,OFFICE,DESK,1997,4,Nov
U.S.A.,California,3394.90,821.10,OFFICE,DESK,1997,4,Dec
U.S.A.,California,69.70,3145.00,FURNITURE,SOFA,1997,1,Jan
U.S.A.,California,2040.00,2633.30,FURNITURE,SOFA,1997,1,Feb
U.S.A.,California,941.80,1771.40,FURNITURE,SOFA,1997,1,Mar
U.S.A.,California,659.60,348.50,FURNITURE,SOFA,1997,2,Apr
U.S.A.,California,384.20,3066.80,FURNITURE,SOFA,1997,2,May
U.S.A.,California,3238.50,1305.60,FURNITURE,SOFA,1997,2,Jun
U.S.A.,California,2771.00,414.80,FURNITURE,SOFA,1997,3,Jul
U.S.A.,California,1531.70,2079.10,FURNITURE,SOFA,1997,3,Aug
U.S.A.,California,1863.20,3439.10,FURNITURE,SOFA,1997,3,Sep
U.S.A.,California,35.70,2961.40,FURNITURE,SOFA,1997,4,Oct
U.S.A.,California,268.60,795.60,FURNITURE,SOFA,1997,4,Nov
U.S.A.,California,2432.70,311.10,FURNITURE,SOFA,1997,4,Dec
U.S.A.,California,3136.50,5.10,FURNITURE,BED,1997,1,Jan
U.S.A.,California,472.60,2611.20,FURNITURE,BED,1997,1,Feb
U.S.A.,California,493.00,2220.20,FURNITURE,BED,1997,1,Mar
U.S.A.,California,1239.30,3328.60,FURNITURE,BED,1997,2,Apr
U.S.A.,California,289.00,1604.80,FURNITURE,BED,1997,2,May
U.S.A.,California,34.00,1434.80,FURNITURE,BED,1997,2,Jun
U.S.A.,California,1904.00,1686.40,FURNITURE,BED,1997,3,Jul
U.S.A.,California,727.60,2201.50,FURNITURE,BED,1997,3,Aug
U.S.A.,California,2701.30,1292.00,FURNITURE,BED,1997,3,Sep
U.S.A.,California,996.20,3593.80,FURNITURE,BED,1997,4,Oct
U.S.A.,California,1059.10,2160.70,FURNITURE,BED,1997,4,Nov
U.S.A.,California,2527.90,1808.80,FURNITURE,BED,1997,4,Dec
U.S.A.,California,632.40,453.90,OFFICE,CHAIR,1997,1,Jan
U.S.A.,California,674.90,1081.20,OFFICE,CHAIR,1997,1,Feb
U.S.A.,California,69.70,2228.70,OFFICE,CHAIR,1997,1,Mar
U.S.A.,California,2686.00,2743.80,OFFICE,CHAIR,1997,2,Apr
U.S.A.,California,214.20,287.30,OFFICE,CHAIR,1997,2,May
U.S.A.,California,651.10,1548.70,OFFICE,CHAIR,1997,2,Jun
U.S.A.,California,498.10,2861.10,OFFICE,CHAIR,1997,3,Jul
U.S.A.,California,1596.30,1550.40,OFFICE,CHAIR,1997,3,Aug
U.S.A.,California,1037.00,3418.70,OFFICE,CHAIR,1997,3,Sep
U.S.A.,California,1014.90,1965.20,OFFICE,CHAIR,1997,4,Oct
U.S.A.,California,1706.80,1652.40,OFFICE,CHAIR,1997,4,Nov
U.S.A.,California,1196.80,2242.30,OFFICE,CHAIR,1997,4,Dec
U.S.A.,California,3292.90,3172.20,OFFICE,DESK,1997,1,Jan
U.S.A.,California,2419.10,1011.50,OFFICE,DESK,1997,1,Feb
U.S.A.,California,2364.70,2368.10,OFFICE,DESK,1997,1,Mar
U.S.A.,California,2573.80,95.20,OFFICE,DESK,1997,2,Apr
U.S.A.,California,2400.40,520.20,OFFICE,DESK,1997,2,May
U.S.A.,California,2017.90,1676.20,OFFICE,DESK,1997,2,Jun
U.S.A.,California,533.80,153.00,OFFICE,DESK,1997,3,Jul
U.S.A.,California,2522.80,1958.40,OFFICE,DESK,1997,3,Aug
U.S.A.,California,1977.10,3037.90,OFFICE,DESK,1997,3,Sep
U.S.A.,California,3199.40,2920.60,OFFICE,DESK,1997,4,Oct
U.S.A.,California,2888.30,1128.80,OFFICE,DESK,1997,4,Nov
U.S.A.,California,885.70,2470.10,OFFICE,DESK,1997,4,Dec
U.S.A.,California,2381.70,938.40,FURNITURE,SOFA,1997,1,Jan
U.S.A.,California,1681.30,720.80,FURNITURE,SOFA,1997,1,Feb
U.S.A.,California,1212.10,2255.90,FURNITURE,SOFA,1997,1,Mar
U.S.A.,California,892.50,423.30,FURNITURE,SOFA,1997,2,Apr
U.S.A.,California,591.60,1785.00,FURNITURE,SOFA,1997,2,May
U.S.A.,California,2601.00,1297.10,FURNITURE,SOFA,1997,2,Jun
U.S.A.,California,1905.70,3260.60,FURNITURE,SOFA,1997,3,Jul
U.S.A.,California,3372.80,756.50,FURNITURE,SOFA,1997,3,Aug
